demand_id,Title,Place,Text,Year,YEAR,DemandNum,PageNum,filename_updated,DocTitle,Author,OrgType,NumSign,AuthSignType,DocSignAction,Demographic,YearOrder,details,CodeList
561,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1058-2146,"Establish “Community Engagement,” an academic program for undergraduate students that will provide an opportunity for extensive exposure to issues of equity and diversity. The program should be optional but available to all undergraduate students. Several models and/or variations of this program are possible: Academic credit, along the lines of study abroad. Collaborative work in the community that is coordinated from the University and that is not necessarily for academic credit; many students already volunteer through Madison House and other community-service organizations. We would seek to coordinate such work within the broader Community Engagement framework. Recognition for sustained work in diversity and equity on the student’s transcript. Possibility for research projects like the Harrison Award program. The details of this program should be worked out collaboratively, and coordinated by the Chief Officer for Diversity and Equity, the provost, the vice president for student affairs, and appropriate deans. We believe this can be done within a year.",2004,2004,13,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Adding Courses
562,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1063-1414,Reconvene Commission committee chairs to monitor progress on the CODE search by January 2005; reconvene the Commission itself to meet with the newly appointed CODE and the President by January 2006. This recommendation is aimed at ensuring that the work of the Commission has specific checkpoints on the progress of implementing its recommendations.,2004,2004,14,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Data Collection And Transparency #School Climate
563,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1236-1630,Develop and implement policy for promotion in ranks for General Faculty; develop and implement consistent guidelines for advancement in pay bands for classified staff. Classified employees currently must leave their position and apply for a different position in a higher pay band in order to be “promoted.” Policies for General Faculty seem inconsistent both in definition and in application.,2004,2004,15,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Minority Faculty Staff And Leadership Recruitment
564,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1265-1738,"Support at sustainable levels programs for peer mentorship education, and provide cultural group assistance for the wide range of groups here at the University. Many of these programs already exist but are funded inconsistently or ad hoc. Some of these existing programs include: Latino Roundtable Discussion Forum Programs for Hispanic Heritage Month, Hispanic Awareness Week and Asian Pacific American Heritage Month; support for African American History Month",2004,2004,16,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Current Iniatives And Working Groups #Mentorship + Assistance + Training
565,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1461-2124,"Build on our success in undergraduate minority recruitment by enhancing the activities of the existing Outreach Office in the Office of Admission. Such activities could include: Creating positive images about the University of Virginia through increased publicity and targeted publications for admission that promote diversity. The Outreach Office could work more collaboratively with U.Va. public relations officers about images and publications that could ease the admission budget. Doing more to establish visibility within the communities of color (African Americans, Asians, and Latinos) to create an interest in attending the University of Virginia.",2004,2004,17,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Minority Student Recruitment
566,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1636-1923,"Improve benefits in areas such as pool of sick leave funding for professional research staff, tuition remission for worker’s families, health benefits for domestic partners, etc. The University frequently finds itself at a disadvantage with its peer institutions on issues of benefits.",2004,2004,18,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Living Wage #Minority Faculty Staff And Leadership Recruitment
567,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1656-2111,"Create grants for faculty to develop new courses or expand their syllabi to include racial/ethnic diversity issues and to explore innovative teaching methods that address a diverse student body. Grants could come in the form of summer grants or release time during the academic year, and could include funding for research projects that involve diverse groups of students working collaboratively. Some examples of effective courses currently offered",2004,2004,19,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Adding Courses
568,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 1929-2016,"Provide access to all policies (faculty and classified) on a single, central Web site.",2004,2004,20,1,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Data Collection And Transparency #Reducing Administrative Barriers
569,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 2106-2303,"Appoint as soon as practicable, after a national search, a Chief Officer for Diversity and Equity, structured as recommended in the full report of the President’s Commission on Diversity and Equity.",2004,2004,21,2,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Minority Faculty Staff And Leadership Recruitment #Reducing Administrative Barriers #School Climate
570,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,Page 1: 2153-2325,Create a clear system for “incident reporting” that allows students to report cases of inappropriate and/or disrespectful behavior and provides a way to address such cases.,2004,2004,22,2,Embracing_Diversity_FULL_FINALFinal_9 10 4 (4).pdf,EMBRACING DIVERSITY IN PURSUIT OF EXCELLENCE,President's Commission on Diversity and Equity,NA,,,Report for President Casteen,University Office,1,Report for President Casteen,#Data Collection And Transparency #Reducing Administrative Barriers #School Climate
588,Audacious Faith II.doc,5325-5491,Make the Carter G. Woodson Institute a department with full funding and a sizable faculty similar to departments which exist at rival private and public institutions,2007/2008,2007,1,0,Audacious Faith II.pdf,AUDACIOUS FAITH II,Black Student Groups,Student Group,12 Student Committee Members,& 12 Organizations,Signed,Black Students,1,12 Student Committee Members & 12 Organizations Signed,#Adding Courses
589,Audacious Faith II.doc,5492-5551,Increase the number of Black faculty and graduate students.,2007/2008,2007,2,0,Audacious Faith II.pdf,AUDACIOUS FAITH II,Black Student Groups,Student Group,12 Student Committee Members,& 12 Organizations,Signed,Black Students,1,12 Student Committee Members & 12 Organizations Signed,#Black Students #Minority Faculty Staff And Leadership Recruitment #Minority Student Recruitment
